"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609500,7.2,percent,6.3,8.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609500,9.0,percent,7.9,10.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609601,11.8,percent,10.4,13.3,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609601,8.7,percent,7.2,10.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609601,7.7,percent,6.7,9.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609601,9.4,percent,8.4,10.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609602,10.4,percent,9.1,11.7,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609602,9.0,percent,7.5,10.8,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609602,8.0,percent,6.9,9.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609602,9.6,percent,8.4,11.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609603,11.7,percent,10.3,13.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609603,9.8,percent,8.2,11.9,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609603,8.7,percent,7.6,10.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609603,10.5,percent,9.2,12.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609700,9.5,percent,8.4,10.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
